student_id,first_name,last_name,email,gender,age,department,attendance(%),midterm_score,final_score,assignment_avg,quizzes_avg,participation_score,projects_score,total_score,grade,study_hours_per_week,internet_access,parent_education,family_income,stress_level
2186,William,Brown,william.brown2186@email.com,Female,18,History,80.6,54,40,55.5,50.0,60,50,48.3,F,11,no,High School,low,4
2187,Melissa,Irwin,melissa.irwin2187@email.com,Female,20,Engineering,81.3,87,81,84.6,88.6,69,64,81.4,B-,13,yes,Master's,low,5
2188,Eric,Chavez,eric.chavez2188@email.com,Female,24,Political Science,96.6,58,56,63.2,61.3,60,52,57.5,F,9,no,Doctorate,high,6
2189,Andrea,Yates,andrea.yates2189@email.com,Male,19,History,98.6,79,66,77.3,78.2,70,76,72.9,C-,9,no,Associate,low,3
2190,Nicole,Singleton,nicole.singleton2190@email.com,Male,23,Chemistry,86.4,66,69,75.4,50.0,60,60,66.4,D,7,yes,Bachelor's,medium,6
2191,Patrick,Hall,patrick.hall2191@email.com,Female,20,Economics,97.0,60,66,71.6,68.2,60,77,65.7,D,13,yes,High School,medium,8
2192,Michael,Dickerson,michael.dickerson2192@email.com,Female,19,Computer Science,60.0,81,75,67.0,71.4,64,67,74.5,C,6,yes,Master's,medium,7
2193,Matthew,Mayer,matthew.mayer2193@email.com,Female,23,English Literature,88.2,84,90,89.4,84.2,79,86,87.0,B,7,yes,Bachelor's,medium,4
2194,Steven,Landry,steven.landry2194@email.com,Female,23,Political Science,91.5,67,69,81.3,86.9,65,84,71.9,C-,12,yes,High School,medium,6
2195,Michael,Grant,michael.grant2195@email.com,Female,22,Psychology,67.5,40,40,50.0,50.0,60,50,43.5,F,6,no,Doctorate,high,5
2196,Lauren,Lee,lauren.lee2196@email.com,Male,20,Political Science,81.5,42,64,52.9,67.5,60,51,55.0,F,7,no,Bachelor's,medium,7
2197,Michael,Jones,michael.jones2197@email.com,Male,18,Economics,98.2,84,79,96.7,79.1,70,91,83.1,B,11,yes,Master's,high,6
2198,Andrew,Smith,andrew.smith2198@email.com,Male,21,Mathematics,96.9,81,56,88.5,77.6,73,63,69.5,D,16,yes,High School,medium,7
2199,Cheryl,Gonzalez,cheryl.gonzalez2199@email.com,Female,24,Mathematics,77.8,69,88,89.7,78.9,78,83,81.1,B-,17,yes,Doctorate,high,3
2200,Andrea,Dean,andrea.dean2200@email.com,Female,23,English Literature,91.7,73,64,56.0,60.7,60,55,64.7,D,8,yes,Associate,medium,6
2201,Kimberly,Taylor,kimberly.taylor2201@email.com,Male,24,English Literature,77.6,40,53,70.9,64.0,60,65,53.1,F,15,yes,High School,medium,6
2202,Christopher,Perez,christopher.perez2202@email.com,Male,22,Mathematics,83.5,46,50,59.3,50.0,60,50,50.2,F,11,yes,Bachelor's,high,7
2203,Jean,Cox,jean.cox2203@email.com,Female,18,Biology,95.0,80,73,79.2,85.9,77,88,78.2,C+,11,yes,High School,low,6
2204,Betty,Anthony,betty.anthony2204@email.com,Female,21,English Literature,95.5,91,77,90.2,89.2,67,82,83.2,B,15,yes,High School,low,4
2205,Michael,Davis,michael.davis2205@email.com,Female,23,Engineering,80.9,67,91,85.7,70.1,83,74,80.2,B-,8,yes,Associate,medium,5
2206,Brandon,Scott,brandon.scott2206@email.com,Male,21,History,74.9,82,74,84.8,79.5,72,78,78.1,C+,14,yes,Bachelor's,medium,5
2207,Bethany,Perez,bethany.perez2207@email.com,Female,18,Business,94.0,58,54,54.9,55.5,60,54,55.7,F,9,yes,Master's,high,10
2208,Levi,Carpenter,levi.carpenter2208@email.com,Female,24,English Literature,84.9,59,54,52.2,64.9,60,50,55.8,F,17,yes,Bachelor's,medium,7
2209,Anthony,Carpenter,anthony.carpenter2209@email.com,Female,22,Physics,82.9,54,53,73.7,52.6,60,50,55.4,F,6,yes,High School,low,8
2210,Kathleen,Nelson,kathleen.nelson2210@email.com,Male,23,Engineering,84.8,40,40,50.0,50.0,60,50,43.5,F,6,yes,Bachelor's,low,6
2211,Virginia,Johnston,virginia.johnston2211@email.com,Male,23,Political Science,93.5,66,80,67.6,80.1,60,50,70.6,C-,15,yes,Bachelor's,high,5
2212,Sonya,Allen,sonya.allen2212@email.com,Male,22,Chemistry,83.1,90,91,85.5,76.5,65,70,86.1,B,5,yes,Bachelor's,high,6
2213,Shelley,Stephens,shelley.stephens2213@email.com,Male,23,Biology,86.4,90,72,87.4,67.4,77,86,80.4,B-,14,yes,Associate,low,3
2214,David,Jackson,david.jackson2214@email.com,Female,23,Business,85.0,74,82,86.3,78.0,97,69,79.4,C+,13,yes,Associate,medium,2
2215,Jaime,Williams,jaime.williams2215@email.com,Male,19,Economics,82.4,61,61,91.3,77.4,98,79,68.6,D,16,yes,Bachelor's,medium,5
2216,Eric,Simmons,eric.simmons2216@email.com,Male,23,Business,99.2,82,66,68.7,80.4,70,75,72.9,C-,16,yes,Master's,low,7
2217,James,Reeves,james.reeves2217@email.com,Female,24,Mathematics,88.0,61,67,79.9,84.5,60,85,68.8,D,17,yes,Associate,high,6
2218,Jonathan,Walker,jonathan.walker2218@email.com,Male,19,Psychology,89.8,58,59,56.1,50.0,60,50,57.1,F,12,yes,High School,medium,7
2219,Chase,Coleman,chase.coleman2219@email.com,Female,23,Mathematics,78.6,74,79,74.1,77.7,68,78,76.4,C,10,yes,Master's,medium,4
2220,David,Fields,david.fields2220@email.com,Male,22,History,99.1,81,69,80.7,65.4,77,88,75.9,C,8,yes,Bachelor's,medium,3
2221,Christopher,Bell,christopher.bell2221@email.com,Male,23,Biology,89.3,78,74,78.1,89.5,75,70,76.1,C,13,yes,Master's,high,4
2222,Erik,Clark,erik.clark2222@email.com,Female,19,English Literature,93.3,82,83,81.3,75.9,75,68,80.4,B-,13,no,Bachelor's,high,5
2223,Julie,Marks,julie.marks2223@email.com,Female,20,Computer Science,69.7,72,75,75.6,61.2,61,63,71.7,C-,14,yes,Bachelor's,high,2
2224,Terri,Hunter,terri.hunter2224@email.com,Male,20,Political Science,87.3,71,78,67.5,72.1,87,80,75.3,C,11,yes,Associate,high,3
2225,Miranda,Ramsey,miranda.ramsey2225@email.com,Male,23,Mathematics,82.6,74,91,93.7,94.9,77,73,84.0,B,14,no,Master's,high,8
2226,Rebecca,Martinez,rebecca.martinez2226@email.com,Female,24,English Literature,97.4,83,86,80.8,75.6,68,76,82.2,B-,15,yes,Associate,high,3
2227,Jennifer,Sullivan,jennifer.sullivan2227@email.com,Male,21,Economics,89.0,58,58,50.5,50.0,60,50,56.2,F,11,yes,Associate,medium,7
2228,Robert,Gutierrez,robert.gutierrez2228@email.com,Female,18,Chemistry,81.1,72,86,99.0,94.9,67,91,83.1,B,14,yes,Associate,medium,1
2229,Joseph,Beck,joseph.beck2229@email.com,Female,18,Biology,84.0,73,73,74.3,61.0,60,80,72.6,C-,11,no,High School,medium,4
2230,Danielle,Williams,danielle.williams2230@email.com,Female,18,Engineering,93.4,88,87,88.2,77.3,79,82,86.1,B,12,no,Bachelor's,low,5
2231,Jennifer,Lester,jennifer.lester2231@email.com,Male,20,Political Science,94.8,61,58,86.4,67.3,69,69,63.9,D,11,yes,Bachelor's,medium,9
2232,Brianna,Andrews,brianna.andrews2232@email.com,Male,18,Psychology,84.4,89,72,80.7,77.5,93,92,81.4,B-,15,yes,Associate,medium,5
2233,Tiffany,Gibbs,tiffany.gibbs2233@email.com,Male,21,Physics,100.0,77,84,83.8,75.2,80,77,80.7,B-,9,yes,Bachelor's,low,5
2234,Yvette,Patel,yvette.patel2234@email.com,Male,20,Chemistry,77.1,86,74,87.7,89.6,75,67,79.1,C+,9,no,Bachelor's,medium,6
2235,Gerald,Lynn,gerald.lynn2235@email.com,Male,24,Business,77.3,41,40,50.0,50.0,60,50,43.8,F,13,yes,Bachelor's,high,8
2236,Tonya,Hensley,tonya.hensley2236@email.com,Male,24,Computer Science,81.9,51,40,50.0,50.0,60,50,46.8,F,9,yes,Doctorate,low,7
2237,Michelle,Freeman,michelle.freeman2237@email.com,Male,18,Computer Science,85.8,48,55,50.0,58.0,60,50,52.3,F,13,yes,Associate,low,9
2238,Patricia,Meadows,patricia.meadows2238@email.com,Female,21,History,84.6,70,69,84.7,64.9,60,70,70.4,C-,11,yes,High School,medium,3
2239,Alicia,Nguyen,alicia.nguyen2239@email.com,Female,20,Physics,84.8,67,65,72.0,69.0,65,53,65.3,D,7,yes,High School,low,8
2240,Jack,Chavez,jack.chavez2240@email.com,Female,21,Biology,100.0,51,51,65.1,55.6,60,53,53.4,F,7,no,Doctorate,medium,7
2241,Erica,Blankenship,erica.blankenship2241@email.com,Female,18,Political Science,73.7,58,66,78.0,57.4,60,62,63.7,D,13,yes,Master's,high,5
2242,Paula,Gonzalez,paula.gonzalez2242@email.com,Male,20,Psychology,72.9,78,79,88.5,71.6,78,81,79.5,C+,13,yes,Master's,high,4
2243,Jasmine,Morrow,jasmine.morrow2243@email.com,Female,21,English Literature,86.1,48,53,62.1,50.0,60,50,52.3,F,14,yes,Associate,medium,6
2244,Billy,Wise,billy.wise2244@email.com,Male,20,Engineering,77.8,40,40,50.0,50.0,60,50,43.5,F,12,yes,Associate,low,7
2245,Sean,Meyer,sean.meyer2245@email.com,Male,23,Computer Science,92.0,73,76,80.4,76.4,79,66,74.8,C,8,yes,Doctorate,medium,6
2246,Christopher,Roth,christopher.roth2246@email.com,Female,24,Biology,79.6,86,92,86.0,79.5,62,90,87.3,B+,8,yes,High School,medium,4
2247,William,Chandler,william.chandler2247@email.com,Male,20,Business,84.8,64,62,66.2,59.6,73,60,63.3,D,16,yes,Bachelor's,medium,9
2248,Wendy,Gardner,wendy.gardner2248@email.com,Female,24,Biology,93.2,71,67,81.6,67.8,84,80,71.9,C-,8,yes,High School,medium,2
2249,Brian,Brown,brian.brown2249@email.com,Male,21,Political Science,98.2,70,94,94.1,73.9,60,91,83.9,B,12,yes,Master's,high,5
2250,Henry,Martin,henry.martin2250@email.com,Male,18,Business,63.9,40,58,67.7,61.5,60,50,53.1,F,14,yes,High School,high,7
2251,Marc,Mercer,marc.mercer2251@email.com,Female,20,Engineering,78.5,73,64,91.0,68.9,78,81,72.1,C-,10,yes,Bachelor's,medium,3
2252,Dorothy,Fuller,dorothy.fuller2252@email.com,Male,19,Physics,100.0,86,77,93.0,88.0,83,77,82.3,B-,12,yes,Doctorate,high,5
2253,Shannon,Cabrera,shannon.cabrera2253@email.com,Male,22,History,69.0,83,96,82.1,91.4,76,79,87.9,B+,10,yes,High School,medium,4
2254,David,Watts,david.watts2254@email.com,Female,20,Chemistry,69.3,40,40,50.0,50.0,60,50,43.5,F,12,yes,High School,low,4
2255,Michelle,Porter,michelle.porter2255@email.com,Male,20,English Literature,90.6,91,76,89.3,73.4,68,76,81.4,B-,19,no,Associate,low,7
2256,Joseph,Orozco,joseph.orozco2256@email.com,Male,19,Engineering,85.3,40,46,50.0,50.0,60,50,45.9,F,9,yes,Bachelor's,high,4
2257,Jimmy,Pace,jimmy.pace2257@email.com,Female,24,Economics,70.7,81,78,86.1,62.0,70,65,77.3,C+,11,no,Doctorate,low,3
2258,Natalie,Wright,natalie.wright2258@email.com,Male,24,Physics,100.0,96,83,79.7,86.1,99,85,87.8,B+,6,yes,Master's,medium,4
2259,Emily,Silva,emily.silva2259@email.com,Female,21,English Literature,90.8,85,80,89.5,80.1,80,81,82.6,B-,9,yes,High School,medium,2
2260,Cheryl,Hernandez,cheryl.hernandez2260@email.com,Female,21,Political Science,93.6,65,71,78.0,68.8,60,53,67.5,D,9,yes,Master's,medium,9
2261,Betty,Williams,betty.williams2261@email.com,Female,22,History,100.0,78,76,65.1,77.6,68,58,73.5,C,7,yes,Associate,medium,5
2262,Thomas,Wade,thomas.wade2262@email.com,Male,21,English Literature,93.8,61,40,50.6,50.0,60,50,49.9,F,7,yes,Associate,high,4
2263,Misty,Young,misty.young2263@email.com,Male,19,Mathematics,83.8,60,63,63.0,65.9,68,70,63.3,D,16,yes,Bachelor's,low,7
2264,Peter,Cooper,peter.cooper2264@email.com,Male,18,History,71.2,83,86,77.7,75.2,61,93,83.3,B,14,no,Bachelor's,medium,3
2265,Joanna,Li,joanna.li2265@email.com,Female,21,Mathematics,69.9,64,43,57.4,64.9,64,53,54.0,F,5,yes,Associate,medium,3
2266,David,Johnson,david.johnson2266@email.com,Female,24,Biology,81.4,88,75,88.5,90.9,62,71,80.1,B-,12,no,Master's,medium,4
2267,Christy,Horton,christy.horton2267@email.com,Female,18,Psychology,82.9,51,40,54.9,50.0,60,50,47.3,F,9,no,High School,low,10
2268,Amanda,Simon,amanda.simon2268@email.com,Female,24,Political Science,100.0,81,72,91.2,100.0,89,69,78.6,C+,10,yes,High School,low,4
2269,Emily,Roberts,emily.roberts2269@email.com,Female,22,English Literature,96.1,87,80,86.8,73.5,89,74,82.3,B-,16,yes,High School,medium,4
2270,David,Ramos,david.ramos2270@email.com,Female,19,History,79.6,69,90,80.2,80.0,77,80,80.6,B-,6,yes,Master's,medium,5
2271,Joseph,Barnes,joseph.barnes2271@email.com,Male,21,Business,86.0,81,66,81.5,80.0,78,69,73.7,C,15,yes,Bachelor's,high,3
2272,Paul,Myers,paul.myers2272@email.com,Female,24,Business,88.0,79,77,77.0,83.0,71,65,76.5,C,5,yes,Associate,low,6
2273,Danielle,Henry,danielle.henry2273@email.com,Male,18,Biology,84.1,43,51,50.0,50.0,60,53,49.2,F,8,yes,High School,low,8
2274,Derrick,Young,derrick.young2274@email.com,Female,23,Engineering,77.5,40,56,58.2,53.1,60,52,51.1,F,12,yes,High School,medium,7
2275,Melissa,Gardner,melissa.gardner2275@email.com,Female,18,Biology,100.0,81,66,70.3,58.6,64,77,71.7,C-,11,yes,Bachelor's,low,4
2276,Cathy,Dalton,cathy.dalton2276@email.com,Female,24,Computer Science,73.2,40,40,50.0,50.0,60,50,43.5,F,6,yes,Doctorate,low,4
2277,Cassandra,Smith,cassandra.smith2277@email.com,Male,23,Business,74.8,47,62,65.7,68.1,61,68,58.7,F,18,yes,Master's,high,5
2278,Shawn,Rodriguez,shawn.rodriguez2278@email.com,Male,23,Mathematics,88.9,66,73,60.0,66.5,60,63,67.6,D,8,yes,Master's,medium,7
2279,Natalie,Hernandez,natalie.hernandez2279@email.com,Female,24,Engineering,87.1,47,63,53.7,63.8,60,50,55.9,F,11,yes,Bachelor's,medium,7
2280,Frank,Kirby,frank.kirby2280@email.com,Female,23,Economics,96.4,83,77,70.6,74.8,66,69,76.7,C,5,no,High School,low,7
2281,Faith,Anthony,faith.anthony2281@email.com,Male,23,Mathematics,80.4,68,78,67.7,67.3,60,70,71.8,C-,8,yes,Bachelor's,medium,7
2282,Robert,Dickson,robert.dickson2282@email.com,Male,18,Chemistry,77.9,82,68,75.4,63.1,77,73,73.7,C,15,yes,Master's,high,4
2283,Sarah,Bennett,sarah.bennett2283@email.com,Female,19,Psychology,100.0,68,82,80.0,77.6,72,79,76.7,C,14,yes,Associate,medium,6
2284,Dale,Lewis,dale.lewis2284@email.com,Male,23,English Literature,99.3,95,89,89.6,71.6,94,72,88.6,B+,7,yes,High School,low,4
2285,Erica,Gordon,erica.gordon2285@email.com,Female,19,Computer Science,92.0,63,73,66.2,70.5,60,69,68.2,D,9,no,Master's,high,6
2286,Haley,Carter,haley.carter2286@email.com,Female,23,Political Science,87.6,85,73,98.2,81.0,85,59,78.8,C+,12,yes,Bachelor's,medium,6
2287,Stacey,Ortiz,stacey.ortiz2287@email.com,Female,22,Political Science,95.7,52,45,64.3,51.8,60,52,50.9,F,10,yes,Associate,medium,6
2288,John,Morrow,john.morrow2288@email.com,Female,22,Psychology,94.8,54,84,52.0,65.5,75,61,68.2,D,6,yes,Associate,medium,7
2289,Rebecca,Cook,rebecca.cook2289@email.com,Female,19,Economics,75.3,47,48,50.0,50.0,60,50,48.8,F,7,no,Doctorate,high,8
2290,Stephanie,Steele,stephanie.steele2290@email.com,Male,23,Biology,71.8,54,71,66.3,50.0,60,50,61.7,D,10,yes,High School,medium,5
2291,Scott,Roth,scott.roth2291@email.com,Female,20,Business,90.0,67,55,58.8,78.0,60,66,61.5,D,10,yes,Master's,medium,4
2292,Alejandro,Strong,alejandro.strong2292@email.com,Male,20,Engineering,71.0,54,54,55.7,55.3,60,59,55.1,F,13,yes,Master's,medium,9
2293,Sandra,Nelson,sandra.nelson2293@email.com,Male,20,History,92.7,40,75,55.0,51.1,69,50,58.5,F,7,yes,Bachelor's,low,8
2294,Sara,Hendrix,sara.hendrix2294@email.com,Female,18,Computer Science,90.9,49,71,64.1,74.3,72,62,63.1,D,18,yes,Bachelor's,high,8
2295,Mary,Brooks,mary.brooks2295@email.com,Male,20,Psychology,90.0,89,82,76.7,73.2,60,80,81.8,B-,18,no,Bachelor's,medium,6
2296,Pamela,Norton,pamela.norton2296@email.com,Male,22,Business,83.4,43,44,50.0,50.0,60,50,46.0,F,9,yes,High School,low,6
2297,Natalie,Keith,natalie.keith2297@email.com,Male,23,Political Science,86.4,43,40,50.0,52.0,60,50,44.5,F,12,yes,Bachelor's,medium,6
2298,Julie,Stevenson,julie.stevenson2298@email.com,Female,20,Physics,94.8,64,65,60.0,54.5,60,55,62.4,D,10,yes,Master's,high,5
2299,Joshua,Coleman,joshua.coleman2299@email.com,Male,19,History,89.5,40,42,54.3,50.0,60,50,44.7,F,14,yes,High School,medium,8
2300,Kimberly,Fields,kimberly.fields2300@email.com,Male,23,Mathematics,89.3,42,50,50.0,50.9,60,50,48.1,F,12,yes,Bachelor's,low,4
2301,Todd,Haney,todd.haney2301@email.com,Female,18,Computer Science,60.0,77,74,70.7,66.4,64,61,72.5,C-,6,yes,Associate,medium,2
2302,Anthony,Wolfe,anthony.wolfe2302@email.com,Female,23,Engineering,86.1,56,40,50.0,50.0,60,50,48.3,F,12,yes,Bachelor's,medium,8
2303,Timothy,Clark,timothy.clark2303@email.com,Male,19,Biology,71.3,80,75,83.1,86.2,68,71,77.2,C+,15,yes,High School,low,3
2304,Richard,Anderson,richard.anderson2304@email.com,Male,18,Computer Science,96.0,88,86,79.6,65.2,60,56,80.7,B-,5,yes,Bachelor's,medium,7
2305,Jessica,Gentry,jessica.gentry2305@email.com,Male,22,Biology,93.5,68,56,72.0,71.0,77,61,63.6,D,9,yes,Doctorate,high,10
2306,Anne,Allen,anne.allen2306@email.com,Male,20,Psychology,95.3,74,70,88.0,79.3,74,71,73.9,C,13,yes,Master's,high,5
2307,Morgan,Ramirez,morgan.ramirez2307@email.com,Male,21,Chemistry,88.1,69,51,66.0,67.6,60,50,59.1,F,8,yes,Associate,low,5
2308,Christine,Arellano,christine.arellano2308@email.com,Female,20,Chemistry,81.4,81,83,61.8,77.8,64,65,77.3,C+,6,yes,High School,low,3
2309,Kelly,Wilson,kelly.wilson2309@email.com,Male,23,Business,89.4,58,70,70.6,60.0,65,50,63.7,D,7,yes,High School,medium,3
2310,Brandi,Henry,brandi.henry2310@email.com,Female,24,Physics,91.6,84,74,87.7,65.4,89,68,78.2,C+,7,yes,Associate,low,3
2311,Maria,Watson,maria.watson2311@email.com,Male,24,Business,96.1,73,79,77.0,80.6,72,82,77.1,C+,11,yes,Associate,low,6
2312,Amanda,Johnson,amanda.johnson2312@email.com,Male,22,English Literature,76.2,96,72,93.1,75.2,70,67,81.0,B-,18,no,Associate,low,8
2313,Amanda,Knight,amanda.knight2313@email.com,Female,19,Biology,96.6,60,59,67.7,61.7,77,68,62.2,D,6,yes,Master's,medium,5
2314,Matthew,Molina,matthew.molina2314@email.com,Female,18,Engineering,87.4,81,80,89.9,93.4,91,86,83.1,B,16,no,Master's,high,5
2315,Jessica,Parker,jessica.parker2315@email.com,Female,18,Mathematics,84.9,76,68,90.4,64.5,60,83,73.6,C,5,yes,Bachelor's,low,4
2316,Amanda,Taylor,amanda.taylor2316@email.com,Male,18,Chemistry,92.8,75,79,90.8,78.2,84,57,77.1,C+,15,yes,Master's,high,5
2317,Lance,Carlson,lance.carlson2317@email.com,Male,18,Physics,72.5,87,63,84.6,76.4,62,58,72.5,C-,8,yes,High School,low,4
2318,Lisa,Lee,lisa.lee2318@email.com,Female,24,Political Science,76.7,81,69,83.3,82.8,69,71,75.0,C,9,yes,High School,medium,4
2319,Carl,Mills,carl.mills2319@email.com,Male,21,Psychology,100.0,67,87,86.7,82.4,100,76,80.3,B-,13,yes,Doctorate,high,5
2320,Suzanne,Andrews,suzanne.andrews2320@email.com,Male,24,Business,93.4,96,95,76.2,75.1,61,90,90.3,A,11,yes,Associate,medium,3
2321,Anne,Brown,anne.brown2321@email.com,Male,21,Chemistry,88.1,45,64,50.0,61.4,60,59,56.1,F,6,yes,Bachelor's,medium,7
2322,Michele,Alexander,michele.alexander2322@email.com,Female,18,Economics,71.5,55,64,66.2,57.9,65,50,59.9,F,8,yes,Bachelor's,medium,8
2323,Mark,Lloyd,mark.lloyd2323@email.com,Female,18,Mathematics,86.1,54,67,53.8,51.1,60,58,59.8,F,9,yes,High School,low,6
2324,Elizabeth,Everett,elizabeth.everett2324@email.com,Male,18,Mathematics,71.2,51,40,50.0,50.0,60,50,46.8,F,14,yes,Associate,low,6
2325,Gabrielle,Schwartz,gabrielle.schwartz2325@email.com,Male,18,Computer Science,94.6,86,91,82.5,79.3,80,63,84.8,B,17,yes,Associate,medium,5
2326,Susan,Williams,susan.williams2326@email.com,Male,19,Business,87.3,99,76,82.1,88.9,74,77,84.3,B,15,yes,Associate,medium,6
2327,Carrie,Hernandez,carrie.hernandez2327@email.com,Male,23,Business,75.5,68,72,68.8,72.5,60,72,70.0,D,12,yes,High School,low,9
2328,Michael,Fitzpatrick,michael.fitzpatrick2328@email.com,Male,18,Physics,85.2,78,86,93.5,75.8,60,100,83.9,B,6,yes,High School,low,6
2329,Maria,Jones,maria.jones2329@email.com,Female,21,Political Science,88.7,44,44,50.0,53.3,60,50,46.5,F,11,yes,Bachelor's,low,5
2330,Edward,Allen,edward.allen2330@email.com,Male,18,Psychology,78.6,77,77,86.9,81.8,60,61,75.8,C,11,yes,Master's,medium,5
2331,Aaron,Peterson,aaron.peterson2331@email.com,Male,23,Physics,76.1,51,76,80.5,59.7,60,66,66.4,D,8,yes,Bachelor's,high,6
2332,Stacey,Bentley,stacey.bentley2332@email.com,Male,23,Physics,100.0,44,70,64.8,50.0,60,62,59.4,F,15,yes,Associate,low,6
2333,John,Henderson,john.henderson2333@email.com,Female,18,Physics,80.7,81,90,83.3,83.2,77,73,84.0,B,13,no,Bachelor's,high,6
2334,Jason,Martinez,jason.martinez2334@email.com,Male,23,Engineering,70.8,63,69,63.3,79.2,60,76,67.5,D,15,yes,Bachelor's,high,7
2335,Thomas,Murphy,thomas.murphy2335@email.com,Female,19,Political Science,82.9,42,40,50.0,50.0,60,50,44.1,F,15,yes,Associate,medium,7
2336,Amy,Castro,amy.castro2336@email.com,Female,19,Business,70.7,40,43,50.0,50.0,60,54,45.2,F,8,yes,Bachelor's,medium,6
2337,Paul,Walker,paul.walker2337@email.com,Male,22,Biology,75.1,59,47,66.4,50.0,60,53,54.0,F,17,no,High School,low,6
2338,Brandi,Ward,brandi.ward2338@email.com,Female,18,Political Science,81.6,57,52,50.0,50.0,60,53,53.8,F,9,yes,Associate,medium,5
2339,Patricia,Smith,patricia.smith2339@email.com,Male,18,Mathematics,90.3,76,69,80.5,70.2,73,66,72.3,C-,8,yes,High School,low,4
2340,Victoria,Pierce,victoria.pierce2340@email.com,Female,19,Physics,94.5,40,40,50.0,50.0,60,50,43.5,F,11,yes,High School,low,8
2341,Darlene,Brooks,darlene.brooks2341@email.com,Male,21,Business,81.2,56,40,50.0,52.6,60,51,48.6,F,12,yes,Master's,low,7
2342,Kyle,Pineda,kyle.pineda2342@email.com,Female,19,Chemistry,73.6,56,91,85.0,84.9,78,76,77.5,C+,12,yes,High School,medium,3
2343,Gina,Morris,gina.morris2343@email.com,Male,19,English Literature,74.0,48,40,54.6,61.7,60,62,48.2,F,8,yes,Master's,medium,7
2344,Andrea,Sullivan,andrea.sullivan2344@email.com,Female,20,Chemistry,72.2,62,62,65.5,61.5,60,58,61.9,D,13,yes,Associate,medium,7
2345,Stacy,White,stacy.white2345@email.com,Female,20,Physics,88.2,99,80,85.3,74.1,62,78,84.9,B,16,yes,Associate,medium,4
2346,Lisa,Newman,lisa.newman2346@email.com,Female,23,Engineering,88.5,40,40,50.0,50.0,60,57,44.2,F,8,no,Associate,high,4
2347,Timothy,Newman,timothy.newman2347@email.com,Male,18,Computer Science,94.9,40,40,50.0,50.0,60,50,43.5,F,10,no,Master's,medium,7
2348,Tina,Marquez,tina.marquez2348@email.com,Male,23,Physics,95.3,79,64,67.3,73.8,60,73,70.1,C-,6,no,Master's,medium,5
2349,Jennifer,Martinez,jennifer.martinez2349@email.com,Male,19,Economics,100.0,85,81,89.3,87.4,80,73,82.6,B-,10,yes,Associate,medium,7
2350,Linda,Davis,linda.davis2350@email.com,Female,19,Physics,87.3,90,76,84.9,75.1,78,81,81.7,B-,10,yes,High School,medium,3
2351,Jennifer,Ayala,jennifer.ayala2351@email.com,Male,22,Physics,83.6,55,69,66.3,71.5,60,56,63.0,D,11,no,Bachelor's,medium,5
2352,Denise,Gordon,denise.gordon2352@email.com,Female,18,Chemistry,82.2,58,62,64.3,55.1,60,73,61.7,D,12,yes,Bachelor's,medium,3
2353,Jodi,Price,jodi.price2353@email.com,Female,24,Engineering,65.0,65,44,52.5,53.3,60,56,53.7,F,11,yes,Bachelor's,medium,5
2354,Karen,Dunn,karen.dunn2354@email.com,Male,20,Mathematics,89.6,83,83,98.1,84.8,75,85,84.5,B,5,yes,Bachelor's,medium,6
2355,Mary,Wagner,mary.wagner2355@email.com,Male,19,Biology,87.7,46,56,61.3,51.9,60,60,54.0,F,15,yes,Associate,low,9
